user_id,full_name,pan,aadhaar,date_of_birth,city,state,monthly_income,occupation,signup_timestamp,kyc_status,risk_segment,user_id_clean,record_duplicate,full_name_clean,pan_clean,aadhaar_clean,dob_clean,city_clean,state_clean,monthly_income_clean,occupation_clean,signup_timestamp_clean,kyc_status_clean,risk_segment_clean
USR76837,Krisha Goswami,CLJFY 4603 T,2916-2831-0615,04/07/1964 10:01 AM,mumbai,Maharashtra,"₹31,913",Freelancer,1761912128,V,Low,USR76837,False,Krisha Goswami,CLJFY4603T,291628310615,1964-07-04,Mumbai,Maharashtra,31913.0,Freelancer,2025-10-31 12:02:08,VERIFIED,LOW
USR18758,Ikshita Ghose,MFVLD4142V,708264101681,06-14-1966,LKO,Uttar Pradesh,Not Available,Farmer,04/09/2024,V,MEDIUM,USR18758,False,Ikshita Ghose,MFVLD4142V,708264101681,1966-06-14,Lucknow,Uttar Pradesh,,Farmer,2024-09-04 00:00:00,VERIFIED,MEDIUM
USR32701,zilmil buch,CQIOZ7151O,2619-0464-9778,28-Aug-1964,Pune,Maharashtra,44230,Unemployed,05-Nov-2025,Done,LOW,USR32701,False,Zilmil Buch,CQIOZ7151O,261904649778,1964-08-28,Pune,Maharashtra,44230.0,Unemployed,2025-11-05 00:00:00,DONE,LOW
USR13743,Daksh Kurian,,8687-9077-9044,2007/01/10,bengaluru,Karnataka,29997,Unemployed,22/11/2025 08:24 AM,V,MEDIUM,USR13743,False,Daksh Kurian,,868790779044,2007-01-10,Bengaluru,Karnataka,29997.0,Unemployed,,VERIFIED,MEDIUM
USR11307,Samaksh Om,urvpg4075b,XXXX-XXXX-0416,01-18-1969,Chennai,Tamil Nadu,18770,Unemployed,2024-03-15 21:09:35,Verified,Low,USR11307,False,Samaksh Om,URVPG4075B,,1969-01-18,Chennai,Tamil Nadu,18770.0,Unemployed,2024-03-15 21:09:35,VERIFIED,LOW
USR47520,Aadhya Wable,IKJRW9093O,012928284510,05-08-1975,pune,Maharashtra,28525,Student,04-Jun-2024,Done,LOW,USR47520,False,Aadhya Wable,IKJRW9093O,012928284510,1975-08-05,Pune,Maharashtra,28525.0,Student,2024-06-04 00:00:00,DONE,LOW
USR-37029,Alka Halder,KRVZD7667P,,2004-05-01 21:19:17,HYDERABAD,Telangana,41502,Salaried,22/02/2025 12:36 PM,Under Review,Low,USR37029,False,Alka Halder,KRVZD7667P,,2004-05-01,Hyderabad,Telangana,41502.0,Salaried,,UNDER_REVIEW,LOW
usr61164,Triveni Buch,VOALH1686Y,7558 0165 2704,31-Aug-1979,Madras,Tamil Nadu,Not Available,Unemployed,2024-08-06 03:26:27,Done,HIGH,USR61164,False,Triveni Buch,VOALH1686Y,755801652704,1979-08-31,Chennai,Tamil Nadu,,Unemployed,2024-08-06 03:26:27,DONE,HIGH
usr_72878,TURVI RAJA,ajewh7967p,8784 7908 8666,07-05-1977,New Delhi,Delhi,46014,Student,02-02-2026,P,Low,USR72878,False,Turvi Raja,AJEWH7967P,878479088666,1977-05-07,Delhi,Delhi,46014.0,Student,2026-02-02 00:00:00,PENDING,LOW
USR 62716,Siya Parmar,KPVYB0175,,1977/03/09,Hyderabad,Telangana,"₹25,145",Gig Worker,12-27-2024,Done,LOW,USR62716,False,Siya Parmar,,,1977-03-09,Hyderabad,Telangana,25145.0,Gig Worker,2024-12-27 00:00:00,DONE,LOW
USR-39874,Omisha Ramesh,FWFJH1862I,959921996556,22/06/1981 12:57 PM,Hyd,Telangana,30.9k,Gig Worker,03/11/2024 07:28 PM,IN_PROGRESS,Low,USR39874,False,Omisha Ramesh,FWFJH1862I,959921996556,1981-06-22,Hyderabad,Telangana,30900.0,Gig Worker,,IN_PROGRESS,LOW
USR 64301,Nihal Divan,JNBEZ2307F,6627 9452 6047,,ludhiana,Punjab,25543,Farmer,13/09/2024,Verified,low,USR64301,False,Nihal Divan,JNBEZ2307F,662794526047,,Ludhiana,Punjab,25543.0,Farmer,2024-09-13 00:00:00,VERIFIED,LOW
usr28607,ishita khosla,TBMTH7870F,,28/04/1965,LDH,Punjab,,Freelancer,2024-09-17 13:36:25,APPROVED,LOW,USR28607,False,Ishita Khosla,TBMTH7870F,,1965-04-28,Ludhiana,Punjab,,Freelancer,2024-09-17 13:36:25,APPROVED,LOW
USR77022,Reva Panchal,HSRVH 8753 I,XXXX-XXXX-6198,08-21-1999,Amritsar,Punjab,"₹20,320",Salaried,2024/06/24,VERIFIED,Low,USR77022,False,Reva Panchal,HSRVH8753I,,1999-08-21,Amritsar,Punjab,20320.0,Salaried,2024-06-24 00:00:00,VERIFIED,LOW
USR92956,  Ikshita Karpe  ,LFPUU2632J,9704432027,919592018,HYDERABAD,Telangana,"₹18,747",Unemployed,2024-12-15 19:17:10,Verified,medium,USR92956,False,Ikshita Karpe,LFPUU2632J,,,Hyderabad,Telangana,18747.0,Unemployed,2024-12-15 19:17:10,VERIFIED,MEDIUM
USR77921,Varenya Barman,VTJBO5074G,157955218266,02-Apr-1992,New Delhi,Delhi,"₹44,523",Freelancer,07/01/2025 02:24 AM,Verified,low,USR77921,False,Varenya Barman,VTJBO5074G,157955218266,1992-04-02,Delhi,Delhi,44523.0,Freelancer,,VERIFIED,LOW
USR26754,Adya Tara,YZCWM-4486-K,5238883849,27/06/1973,Madras,Tamil Nadu,10188,Self Employed,,Done,low,USR26754,False,Adya Tara,YZCWM4486K,,1973-06-27,Chennai,Tamil Nadu,10188.0,Self Employed,,DONE,LOW
usr28316,Lakshit Mital,CQXDO5881Y,956540757568,31/10/1997 06:08 AM,HYDERABAD,Telangana,,Freelancer,1753862152,Verified,UNKNOWN,USR28316,False,Lakshit Mital,CQXDO5881Y,956540757568,1997-10-31,Hyderabad,Telangana,,Freelancer,2025-07-30 07:55:52,VERIFIED,UNKNOWN
USR81647,Darika Randhawa,AATAI-7455-B,4745069487,12/12/1998 01:45 AM,Bengaluru,Karnataka,52151,Self Employed,03/01/2024 04:39 PM,PENDING,medium,USR81647,False,Darika Randhawa,AATAI7455B,,1998-12-12,Bengaluru,Karnataka,52151.0,Self Employed,,PENDING,MEDIUM
USR 92802,Zansi Arora,HBFBY5952Y,628062744493,2001/01/22,Bangalore,Karnataka,"₹12,958",Retired,2024/05/18,VERIFIED,low,USR92802,False,Zansi Arora,HBFBY5952Y,628062744493,2001-01-22,Bengaluru,Karnataka,12958.0,Retired,2024-05-18 00:00:00,VERIFIED,LOW
USR 91409,Kalpit Swamy,WC0ZX2290Z,XXXX-XXXX-3994,771870349,Ludhiana,Punjab,33126,Business Owner,23/09/2025 06:08 AM,Verified,high,USR91409,False,Kalpit Swamy,,,,Ludhiana,Punjab,33126.0,Business Owner,,VERIFIED,HIGH
USR 93690,Gayathri Kulkarni,QISBI 3891 Q,641951625853,574307155,LDH,Punjab,37023,Student,30/03/2026,R,high,USR93690,False,Gayathri Kulkarni,QISBI3891Q,641951625853,,Ludhiana,Punjab,37023.0,Student,2026-03-30 00:00:00,REJECTED,HIGH
USR28257,  Rehaan Merchant  ,APFKY5735L,943009769777,1988-10-20 12:48:24,Poona,Maharashtra,"₹24,365",Retired,1745837094,V,Low,USR28257,False,Rehaan Merchant,APFKY5735L,943009769777,1988-10-20,Pune,Maharashtra,24365.0,Retired,2025-04-28 10:44:54,VERIFIED,LOW
91255,Ekantika Pandey,FDXLD9659S,XXXX-XXXX-2600,1976/05/29,Kolkata,West Bengal,Not Available,Student,01-10-2026,Verified,Medium,USR91255,False,Ekantika Pandey,FDXLD9659S,,1976-05-29,Kolkata,West Bengal,,Student,2026-01-10 00:00:00,VERIFIED,MEDIUM
USR 10382,Madhavi Seshadri,RKHDP6153T,9851-2513-6471,1961-10-29 08:12:40,LDH,Punjab,16913,Self Employed,20/12/2025,APPROVED,low,USR10382,False,Madhavi Seshadri,RKHDP6153T,985125136471,1961-10-29,Ludhiana,Punjab,16913.0,Self Employed,2025-12-20 00:00:00,APPROVED,LOW
USR20168,Quincy Pai,PHYDP3996U,233227884253,1975-11-12 19:41:28,BLR,Karnataka,17497,Gig Worker,2025-08-06 06:41:30,V,Low,USR20168,False,Quincy Pai,PHYDP3996U,233227884253,1975-11-12,Bengaluru,Karnataka,17497.0,Gig Worker,2025-08-06 06:41:30,VERIFIED,LOW
USR55182,Hemangini Ram,BKAEW8926G,361107148510,,HYDERABAD,Telangana,8595,Self Employed,2024/06/15,Done,low,USR55182,False,Hemangini Ram,BKAEW8926G,361107148510,,Hyderabad,Telangana,8595.0,Self Employed,2024-06-15 00:00:00,DONE,LOW
74416,Zehaan Vaidya,ZCGUY6544J,812238842066,10-15-1991,LKO,Uttar Pradesh,"INR 22,715",Unemployed,29-Apr-2025,PENDING,Low,USR74416,False,Zehaan Vaidya,ZCGUY6544J,812238842066,1991-10-15,Lucknow,Uttar Pradesh,22715.0,Unemployed,2025-04-29 00:00:00,PENDING,LOW
82541,Rayaan Bath,EPMOW8667N,1588-4877-4027,1961/12/03,LDH,Punjab,44.6k,Self Employed,03-Nov-2024,V,medium,USR82541,False,Rayaan Bath,EPMOW8667N,158848774027,1961-12-03,Ludhiana,Punjab,44600.0,Self Employed,2024-11-03 00:00:00,VERIFIED,MEDIUM
USR88061,Hredhaan Bains,JRXST4604N,2876 3767 5856,12-18-2006,Mumbai,Maharashtra,"INR 57,281",Business Owner,30-Mar-2025,P,medium,USR88061,False,Hredhaan Bains,JRXST4604N,287637675856,2006-12-18,Mumbai,Maharashtra,57281.0,Business Owner,2025-03-30 00:00:00,PENDING,MEDIUM
USR59445,Qushi Desai,JSMDX7592O,7414 9209 8105,2002/08/01,Poona,Maharashtra,15911,Business Owner,1762510508,Pending,Low,USR59445,False,Qushi Desai,JSMDX7592O,741492098105,2002-08-01,Pune,Maharashtra,15911.0,Business Owner,2025-11-07 10:15:08,PENDING,LOW
USR84799,zinal johal,INCVC4652J,,1971/07/08,Lucknow,Uttar Pradesh,20900,Business Owner,17/04/2025,Done,Medium,USR84799,False,Zinal Johal,INCVC4652J,,1971-07-08,Lucknow,Uttar Pradesh,20900.0,Business Owner,2025-04-17 00:00:00,DONE,MEDIUM
USR55624,Arjun Gera,MWHJD5178Q,6808825033,26/11/1965 10:33 AM,Ludhiana,Punjab,17678,Self Employed,2025/03/07,Verified,low,USR55624,False,Arjun Gera,MWHJD5178Q,,1965-11-26,Ludhiana,Punjab,17678.0,Self Employed,2025-03-07 00:00:00,VERIFIED,LOW
USR75756,Aarnav Parsa,HEZLQ4876X,973589847000,03-27-1993,Kolkata,West Bengal,,Retired,08-11-2024,Verified,Medium,USR75756,False,Aarnav Parsa,HEZLQ4876X,973589847000,1993-03-27,Kolkata,West Bengal,,Retired,2024-08-11 00:00:00,VERIFIED,MEDIUM
USR44467,wahab bawa,FVCCH2699F,1960-1179-8540,1983-07-22 18:33:05,Bengaluru,Karnataka,43430,Farmer,2024/03/10,KYC_DONE,Low,USR44467,False,Wahab Bawa,FVCCH2699F,196011798540,1983-07-22,Bengaluru,Karnataka,43430.0,Farmer,2024-03-10 00:00:00,KYC_DONE,LOW
USR-95695,Owen Tiwari,ICBRH1907,0718-0729-4990,19-May-1963,Amritsar,Punjab,"INR 25,410",Freelancer,04/03/2025 03:10 AM,Done,medium,USR95695,False,Owen Tiwari,,071807294990,1963-05-19,Amritsar,Punjab,25410.0,Freelancer,,DONE,MEDIUM
USR76923,Samarth Mander,RMELJ-3378-O,832062114396,-292428636,LDH,Punjab,,Business Owner,02-Jan-2025,Verified,Low,USR76923,False,Samarth Mander,RMELJ3378O,832062114396,,Ludhiana,Punjab,,Business Owner,2025-01-02 00:00:00,VERIFIED,LOW
USR54202,gaurangi bajwa,HEATQ7889C,370942409422,19/04/1962 03:00 AM,Pune,Maharashtra,-18713,Gig Worker,2024-10-30 01:20:57,APPROVED,LOW,USR54202,False,Gaurangi Bajwa,HEATQ7889C,370942409422,1962-04-19,Pune,Maharashtra,,Gig Worker,2024-10-30 01:20:57,APPROVED,LOW
USR35369,Alka Chauhan,MLLMD8893F,520947180357,27/08/1971,Jalandar,Punjab,"INR 18,919",Gig Worker,07-Mar-2024,V,medium,USR35369,False,Alka Chauhan,MLLMD8893F,520947180357,1971-08-27,Jalandhar,Punjab,18919.0,Gig Worker,2024-03-07 00:00:00,VERIFIED,MEDIUM
USR42920,Ubika Vala,MDWUO7578J,9636-6434-2033,16/11/2001,BLR,Karnataka,26529,Student,31-Dec-2024,KYC_DONE,Low,USR42920,False,Ubika Vala,MDWUO7578J,963664342033,2001-11-16,Bengaluru,Karnataka,26529.0,Student,2024-12-31 00:00:00,KYC_DONE,LOW
USR21194,BHAVYA SINGHAL,QBPZA9815,6904-8691-4289,04/04/1994,ludhiana,Punjab,25318,Business Owner,10-21-2025,V,MEDIUM,USR21194,False,Bhavya Singhal,,690486914289,1994-04-04,Ludhiana,Punjab,25318.0,Business Owner,2025-10-21 00:00:00,VERIFIED,MEDIUM
usr_40653,YASHVI RAMAKRISHNAN,OCPXW7585F,819833839113,309347193,Madras,Tamil Nadu,17.0k,Student,1715545236,IN_PROGRESS,medium,USR40653,False,Yashvi Ramakrishnan,OCPXW7585F,819833839113,,Chennai,Tamil Nadu,17000.0,Student,2024-05-12 20:20:36,IN_PROGRESS,MEDIUM
usr33489,KRISHA DARA,pqkrk5954r,XXXX-XXXX-1470,04-15-1991,Lucknow,Uttar Pradesh,"Rs. 11,654",Gig Worker,2025-10-27 16:57:18,Done,low,USR33489,False,Krisha Dara,PQKRK5954R,,1991-04-15,Lucknow,Uttar Pradesh,11654.0,Gig Worker,2025-10-27 16:57:18,DONE,LOW
USR84470,Ca1eb Kanda,MGCGR1019A,,01/10/2007,Kolkata,West Bengal,54765,Business Owner,2024/08/08,KYC_DONE,High,USR84470,False,Ca1Eb Kanda,MGCGR1019A,,2007-10-01,Kolkata,West Bengal,54765.0,Business Owner,2024-08-08 00:00:00,KYC_DONE,HIGH
USR-85555,Nimrat R0y,ZUXXT7957B,5765415342,22/07/1980 02:57 PM,Madras,Tamil Nadu,"INR 36,116",Farmer,03-16-2025,Verified,low,USR85555,False,Nimrat R0Y,ZUXXT7957B,,1980-07-22,Chennai,Tamil Nadu,36116.0,Farmer,2025-03-16 00:00:00,VERIFIED,LOW
USR56737,damini aggarwal,NBTLN9622Q,2964-9775-2019,1981/01/18,HYDERABAD,Telangana,12.0k,Retired,2025-02-02 20:18:48,Done,LOW,USR56737,False,Damini Aggarwal,NBTLN9622Q,296497752019,1981-01-18,Hyderabad,Telangana,12000.0,Retired,2025-02-02 20:18:48,DONE,LOW
USR32343,Avni Lall,D1HDH7894C,8009 8962 3428,23/07/1965,Jalandhar,Punjab,,Farmer,11/08/2024,APPROVED,Low,USR32343,False,Avni Lall,,800989623428,1965-07-23,Jalandhar,Punjab,,Farmer,2024-08-11 00:00:00,APPROVED,LOW
USR70434,Chanakya Puri,TZGHG8272R,5189-2605-4355,1984-03-15 17:19:14,pune,Maharashtra,36499,Gig Worker,17-Nov-2024,APPROVED,Low,USR70434,False,Chanakya Puri,TZGHG8272R,518926054355,1984-03-15,Pune,Maharashtra,36499.0,Gig Worker,2024-11-17 00:00:00,APPROVED,LOW
USR57055,FREDERICK SANKAR,WWXAE2280B,698319528693,1965-12-10 00:49:11,delhi,Delhi,29.9k,Student,2024-02-25 18:12:05,APPROVED,Low,USR57055,False,Frederick Sankar,WWXAE2280B,698319528693,1965-12-10,Delhi,Delhi,29900.0,Student,2024-02-25 18:12:05,APPROVED,LOW
USR69406,QABIL BORA,CMJXX7258Y,9056 9525 3198,2004/04/03,New Delhi,Delhi,Not Available,Business Owner,15/01/2024,Pending,low,USR69406,False,Qabil Bora,CMJXX7258Y,905695253198,2004-04-03,Delhi,Delhi,,Business Owner,2024-01-15 00:00:00,PENDING,LOW
18838,SudikshaBalay,KGQOE8461S,513863591384,27-Aug-2006,Bombay,Maharashtra,46064,Gig Worker,28-Sep-2024,V,Low,USR18838,False,Sudikshabalay,KGQOE8461S,513863591384,2006-08-27,Mumbai,Maharashtra,46064.0,Gig Worker,2024-09-28 00:00:00,VERIFIED,LOW
USR16510,RADHIKA KARA,DOWFV3244Q,832299516170,1979/06/21,delhi,Delhi,20927,Business Owner,2024/11/21,PENDING,UNKNOWN,USR16510,False,Radhika Kara,DOWFV3244Q,832299516170,1979-06-21,Delhi,Delhi,20927.0,Business Owner,2024-11-21 00:00:00,PENDING,UNKNOWN
USR36835,Maanas Khosla,NSJEQ8578K,824903470398,27/11/1987,Hyderabad,Telangana,80081,Retired,29/04/2024 02:49 AM,KYC_DONE,medium,USR36835,False,Maanas Khosla,NSJEQ8578K,824903470398,1987-11-27,Hyderabad,Telangana,80081.0,Retired,,KYC_DONE,MEDIUM
USR-93347,PAVANI MANDER,DTDQQ9480K,,1996-05-17 05:02:01,Kolkata,West Bengal,28.2k,Freelancer,12-01-2024,KYC_DONE,LOW,USR93347,False,Pavani Mander,DTDQQ9480K,,1996-05-17,Kolkata,West Bengal,28200.0,Freelancer,2024-12-01 00:00:00,KYC_DONE,LOW
usr39524,Indali Taneja,EDZKO5237O,714820848157,21/02/1973,kolkata,West Bengal,"₹35,814",Self Employed,1766030399,KYC_DONE,Medium,USR39524,False,Indali Taneja,EDZKO5237O,714820848157,1973-02-21,Kolkata,West Bengal,35814.0,Self Employed,2025-12-18 03:59:59,KYC_DONE,MEDIUM
USR55436,RACHANA DUGAL,XMUJZ41930,021079535696,06/07/1983,lucknow,Uttar Pradesh,"Rs. 26,170",Farmer,03-12-2024,IN_PROGRESS,low,USR55436,False,Rachana Dugal,,021079535696,1983-07-06,Lucknow,Uttar Pradesh,26170.0,Farmer,2024-03-12 00:00:00,IN_PROGRESS,LOW
USR12523,Luke Nagy,DRXJI1031L,2355 6134 9796,10-Oct-2001,Amritsar,Punjab,42043,Farmer,21/06/2025,APPROVED,LOW,USR12523,False,Luke Nagy,DRXJI1031L,235561349796,2001-10-10,Amritsar,Punjab,42043.0,Farmer,2025-06-21 00:00:00,APPROVED,LOW
USR65123,HARSH SINGHAL,,104251857112,07/01/1961 05:02 PM,pune,Maharashtra,"Rs. 36,892",Farmer,29/08/2024,Done,Low,USR65123,False,Harsh Singhal,,104251857112,1961-01-07,Pune,Maharashtra,36892.0,Farmer,2024-08-29 00:00:00,DONE,LOW
USR93783,Pratyush Sagar,RXGFQ6810F,,27/05/1968,Ludhiana,Punjab,"₹34,909",Gig Worker,,P,low,USR93783,False,Pratyush Sagar,RXGFQ6810F,,1968-05-27,Ludhiana,Punjab,34909.0,Gig Worker,,PENDING,LOW
USR92699,amrita deol,QBZDN6881Z,0708733262,08-13-1962,Mumbay,Maharashtra,,Freelancer,12-26-2025,Done,low,USR92699,False,Amrita Deol,QBZDN6881Z,,1962-08-13,Mumbai,Maharashtra,,Freelancer,2025-12-26 00:00:00,DONE,LOW
usr_80378,Jeevika Balan,,702257401476,16/02/1991,chennai,Tamil Nadu,16191,Gig Worker,15/08/2024 09:40 AM,Verified,low,USR80378,False,Jeevika Balan,,702257401476,1991-02-16,Chennai,Tamil Nadu,16191.0,Gig Worker,,VERIFIED,LOW
USR41953,  Dominic Jani  ,BOJOB3377U,8884 7773 7883,1965-12-03 01:34:52,Bangalore,Karnataka,"INR 29,744",Freelancer,2024/10/31,KYC_DONE,Low,USR41953,False,Dominic Jani,BOJOB3377U,888477737883,1965-12-03,Bengaluru,Karnataka,29744.0,Freelancer,2024-10-31 00:00:00,KYC_DONE,LOW
USR93179,Maanas Grover,nrdgn1514g,914215351588,25-Sep-1997,Jalandhar,Punjab,Not Available,Freelancer,,VERIFIED,Medium,USR93179,False,Maanas Grover,NRDGN1514G,914215351588,1997-09-25,Jalandhar,Punjab,,Freelancer,,VERIFIED,MEDIUM
USR90246,GEETIKA RAJAGOPAL,,,12/01/1997,LKO,Uttar Pradesh,"INR 68,805",Farmer,28/02/2026 01:34 PM,Verified,LOW,USR90246,False,Geetika Rajagopal,,,1997-01-12,Lucknow,Uttar Pradesh,68805.0,Farmer,,VERIFIED,LOW
usr23470,Frado Gade,MQAKQ8242B,541373132628,,ludhiana,Punjab,,Retired,2024/05/30,Rejected,Low,USR23470,False,Frado Gade,MQAKQ8242B,541373132628,,Ludhiana,Punjab,,Retired,2024-05-30 00:00:00,REJECTED,LOW
USR51788,Yagnesh Jaggi,URZQR6594Z,5069 9402 7797,10/02/1992,Ludhiana,Punjab,-17049,Retired,1753431444,P,medium,USR51788,False,Yagnesh Jaggi,URZQR6594Z,506994027797,1992-02-10,Ludhiana,Punjab,,Retired,2025-07-25 08:17:24,PENDING,MEDIUM
usr25929,Christopher Tiwari,YKEFM 4489 Z,3085 5312 3194,05-15-1993,Madras,Tamil Nadu,19816,Salaried,18-Jan-2026,Verified,Medium,USR25929,False,Christopher Tiwari,YKEFM4489Z,308553123194,1993-05-15,Chennai,Tamil Nadu,19816.0,Salaried,2026-01-18 00:00:00,VERIFIED,MEDIUM
USR19263,Geetika Wali,ICNUO5195H,7042175962843,1960-01-07 15:58:10,BLR,Karnataka,"₹29,860",Unemployed,30-Sep-2024,Done,low,USR19263,False,Geetika Wali,ICNUO5195H,,1960-01-07,Bengaluru,Karnataka,29860.0,Unemployed,2024-09-30 00:00:00,DONE,LOW
USR74362,SuhaniSwamy,ATWGU6038U,584437676996,426395465,jalandhar,Punjab,,Business Owner,2024/01/08,Done,Low,USR74362,False,Suhaniswamy,ATWGU6038U,584437676996,,Jalandhar,Punjab,,Business Owner,2024-01-08 00:00:00,DONE,LOW
USR89216,Jyoti Raval,byjfq1732f,0514317691,01/01/1966 10:48 AM,jalandhar,Punjab,Not Available,Retired,28-Jan-2025,V,MEDIUM,USR89216,False,Jyoti Raval,BYJFQ1732F,,1966-01-01,Jalandhar,Punjab,,Retired,2025-01-28 00:00:00,VERIFIED,MEDIUM
USR58551,Odika Lal,xxkys4171f,5576821762,05/08/1997 11:06 AM,Mumbay,Maharashtra,22655,Gig Worker,10/02/2026,VERIFIED,low,USR58551,False,Odika Lal,XXKYS4171F,,1997-08-05,Mumbai,Maharashtra,22655.0,Gig Worker,2026-02-10 00:00:00,VERIFIED,LOW
USR 70799,Forum Prabhakar,PTKWP2188Q,XXXX-XXXX-0305,01/11/1962,bengaluru,Karnataka,44498,Gig Worker,2024-11-06 07:51:23,VERIFIED,MEDIUM,USR70799,False,Forum Prabhakar,PTKWP2188Q,,1962-11-01,Bengaluru,Karnataka,44498.0,Gig Worker,2024-11-06 07:51:23,VERIFIED,MEDIUM
USR78624,Yauvani Dubey,GTNDT3411B,143158000983,26-Dec-1987,Poona,Maharashtra,34355,Self Employed,2024-07-22 00:20:23,PENDING,Low,USR78624,False,Yauvani Dubey,GTNDT3411B,143158000983,1987-12-26,Pune,Maharashtra,34355.0,Self Employed,2024-07-22 00:20:23,PENDING,LOW
USR22043,Rishi Mitter,TNEBW0979I,306174711003,11-07-2004,Hyderabad,Telangana,,Self Employed,01/12/2024,PENDING,low,USR22043,False,Rishi Mitter,TNEBW0979I,306174711003,2004-07-11,Hyderabad,Telangana,,Self Employed,2024-12-01 00:00:00,PENDING,LOW
USR 66620,Viraj Sarin,TNSAZ1735K,XXXX-XXXX-5868,03-Aug-1982,lucknow,Uttar Pradesh,19168,Business Owner,1746740477,PENDING,low,USR66620,False,Viraj Sarin,TNSAZ1735K,,1982-08-03,Lucknow,Uttar Pradesh,19168.0,Business Owner,2025-05-08 21:41:17,PENDING,LOW
USR63512,Vamakshi Vasa,HZCOD9736S,7165990061946,308455385,New Delhi,Delhi,"Rs. 24,046",Salaried,2025/12/25,APPROVED,Low,USR63512,False,Vamakshi Vasa,HZCOD9736S,,,Delhi,Delhi,24046.0,Salaried,2025-12-25 00:00:00,APPROVED,LOW
USR31331,Vasatika Oak,FFOLX2426O,892105193993,14-Sep-1983,BLR,Karnataka,"INR 14,867",Salaried,2024/07/19,Under Review,Low,USR31331,False,Vasatika Oak,FFOLX2426O,892105193993,1983-09-14,Bengaluru,Karnataka,14867.0,Salaried,2024-07-19 00:00:00,UNDER_REVIEW,LOW
USR22982,  Vedhika Saran  ,AGDFP 9403 K,6981584610,25/09/1962,JPR,Rajasthan,,Gig Worker,25-Mar-2026,P,unknown,USR22982,False,Vedhika Saran,AGDFP9403K,,1962-09-25,Jaipur,Rajasthan,,Gig Worker,2026-03-25 00:00:00,PENDING,UNKNOWN
USR38811,Oeshi Kalla,vqlqd6391z,3809-0084-0410,05-24-1971,Delhi,Delhi,55.6k,Farmer,2024/12/16,KYC_DONE,LOW,USR38811,False,Oeshi Kalla,VQLQD6391Z,380900840410,1971-05-24,Delhi,Delhi,55600.0,Farmer,2024-12-16 00:00:00,KYC_DONE,LOW
USR67902,RACHANA WALLA,XNBIY2310H,6096 7853 2239,03-12-1996,kolkata,West Bengal,"Rs. 24,105",Self Employed,19/03/2024 11:15 AM,Done,medium,USR67902,False,Rachana Walla,XNBIY2310H,609678532239,1996-12-03,Kolkata,West Bengal,24105.0,Self Employed,,DONE,MEDIUM
usr51601,lopa sidhu,ITNZS5968K,7865-2866-0895,1986/12/12,delhi,Delhi,37601,Gig Worker,12-18-2024,KYC_DONE,Medium,USR51601,False,Lopa Sidhu,ITNZS5968K,786528660895,1986-12-12,Delhi,Delhi,37601.0,Gig Worker,2024-12-18 00:00:00,KYC_DONE,MEDIUM
USR11332,Ladli Magar,1JJVY3855U,712114219143,,Poona,Maharashtra,28589,Salaried,2024-07-18 19:24:47,R,HIGH,USR11332,False,Ladli Magar,,712114219143,,Pune,Maharashtra,28589.0,Salaried,2024-07-18 19:24:47,REJECTED,HIGH
USR76572,Vedant Mitra,FLDLO3438G,,1987-09-07 10:39:26,Jalandar,Punjab,52473,Gig Worker,,Verified,Low,USR76572,False,Vedant Mitra,FLDLO3438G,,1987-09-07,Jalandhar,Punjab,52473.0,Gig Worker,,VERIFIED,LOW
USR98371,harsh bail,ECIOJ1157I,9260405234,48719095,jaipur,Rajasthan,"₹40,837",Gig Worker,07/01/2025,VERIFIED,medium,USR98371,False,Harsh Bail,ECIOJ1157I,,,Jaipur,Rajasthan,40837.0,Gig Worker,2025-01-07 00:00:00,VERIFIED,MEDIUM
USR46006,Anamika Tank,INZOD0291N,3263 4385 7539,06/06/1981 10:50 AM,ludhiana,Punjab,"INR 18,959",Self Employed,,APPROVED,LOW,USR46006,False,Anamika Tank,INZOD0291N,326343857539,1981-06-06,Ludhiana,Punjab,18959.0,Self Employed,,APPROVED,LOW
USR91413,AnitaVyas,VBIOU3883,423927429781,22-Jul-1971,ASR,Punjab,"₹29,098",Student,21/06/2024,Verified,low,USR91413,False,Anitavyas,,423927429781,1971-07-22,Amritsar,Punjab,29098.0,Student,2024-06-21 00:00:00,VERIFIED,LOW
USR-91787,aditya nori,MEXDW1232A,,25/12/2006 02:09 PM,ASR,Punjab,35030,Freelancer,16-Aug-2024,Pending,Low,USR91787,False,Aditya Nori,MEXDW1232A,,2006-12-25,Amritsar,Punjab,35030.0,Freelancer,2024-08-16 00:00:00,PENDING,LOW
USR37526,NIKITA RAI,OUQPC6887K,XXXX-XXXX-3476,04-03-1975,HYDERABAD,Telangana,,Freelancer,2025-02-25 10:43:49,V,High,USR37526,False,Nikita Rai,OUQPC6887K,,1975-03-04,Hyderabad,Telangana,,Freelancer,2025-02-25 10:43:49,VERIFIED,HIGH
usr48691,Meghana Bhargava,FCWJF-0021-Z,304078684637,821243550,Delhi,Delhi,"INR 26,423",Unemployed,30/03/2024 10:46 AM,Verified,Medium,USR48691,False,Meghana Bhargava,FCWJF0021Z,304078684637,,Delhi,Delhi,26423.0,Unemployed,,VERIFIED,MEDIUM
