merchant_id,merchant_name,mcc,merchant_category,business_type,city,state,onboarding_date,settlement_account,merchant_status,declared_avg_ticket_size,merchant_id_clean,merchant_name_clean,mcc_clean,merchant_category_clean,business_type_clean,city_clean,state_clean,onboarding_date_clean,settlement_account_clean,settlement_account_type,merchant_status_clean,declared_avg_ticket_size_clean
5753,"Nair, Pai and Issac",,garments,INDIVIDUAL,Mumbai,Maharashtra,01-29-2026,VEQN2292788694850,Active,1860.02,MCH5753,"Nair, Pai And Issac",,CLOTHING,INDIVIDUAL,Mumbai,Maharashtra,2026-01-29 00:00:00,VEQN2292788694850,ALPHANUMERIC_ACCOUNT,ACTIVE,1860.02
MCH2327,KIBE-CHAR,5812,Food,PARTNERSHIP,HYDERABAD,Telangana,09/10/2025,XXXX0303,Active,₹848.32,MCH2327,Kibe-Char,5812.0,RESTAURANT,PARTNERSHIP,Hyderabad,Telangana,2025-09-10 00:00:00,XXXX0303,MASKED_ACCOUNT,ACTIVE,848.32
MCH-2634,"Duga1, G0pa1 and La1a",,Hotel,PRIVATE-LIMITED,Lucknow,Uttar Pradesh,2023-11-01 11:24:38,XXXX1684,Enabled,3213.29,MCH2634,"Duga1, G0Pa1 And La1A",,HOSPITALITY,PRIVATE_LIMITED,Lucknow,Uttar Pradesh,2023-11-01 11:24:38,XXXX1684,MASKED_ACCOUNT,ACTIVE,3213.29
MCH2849,Ba1 LLC,MCC-5999,Misc Retail,sole_proprietor,MUMBAI,Maharashtra,01/02/2024,HLTP5468154912269,Closed,910.62,MCH2849,Ba1 Llc,,MISCELLANEOUS RETAIL,SOLE_PROPRIETOR,Mumbai,Maharashtra,2024-01-02 00:00:00,HLTP5468154912269,ALPHANUMERIC_ACCOUNT,INACTIVE,910.62
MCH 5408,"Setty, Mangal and Dhar",5411,kirana,INDIVIDUAL,Mumbai,Maharashtra,2026/01/31,XXXX4132,A,1231.49,MCH5408,"Setty, Mangal And Dhar",5411.0,GROCERY,INDIVIDUAL,Mumbai,Maharashtra,2026-01-31 00:00:00,XXXX4132,MASKED_ACCOUNT,ACTIVE,1231.49
MCH8525,Bah1-Mangat,7011,Hotels,Individual,MUMBAI,Maharashtra,2025-03-27 07:27:27,,Inactive,444.54,MCH8525,Bah1-Mangat,7011.0,HOSPITALITY,INDIVIDUAL,Mumbai,Maharashtra,2025-03-27 07:27:27,,MISSING,INACTIVE,444.54
MCH8529,Prakash-Sharaf,4814,phone service,PARTNERSHIP,ASR,Punjab,30/10/2024,XXXX5799,Closed,2061.7,MCH8529,Prakash-Sharaf,4814.0,TELECOM,PARTNERSHIP,Amritsar,Punjab,2024-10-30 00:00:00,XXXX5799,MASKED_ACCOUNT,INACTIVE,2061.7
MCH3438,Murty-Parmar,,Mobile Recharge,PRIVATE-LIMITED,Amritsar,Punjab,10-Apr-2024,LRSK8249071074897,Enabled,₹621.11,MCH3438,Murty-Parmar,,TELECOM,PRIVATE_LIMITED,Amritsar,Punjab,2024-04-10 00:00:00,LRSK8249071074897,ALPHANUMERIC_ACCOUNT,ACTIVE,621.11
MCH4857,Sethi-Soni,MCC-4131,Bus/Taxi,INDIVIDUAL,Ludhiana,Punjab,1772261879,,Enabled,₹278.84,MCH4857,Sethi-Soni,,TRANSPORTATION,INDIVIDUAL,Ludhiana,Punjab,2026-02-28 06:57:59,,MISSING,ACTIVE,278.84
mch8297,Desai Ltd,,Retail,sole_proprietor,ASR,Punjab,2023/06/24,,S,"INR 8,921.00",MCH8297,Desai Ltd,,RETAIL,SOLE_PROPRIETOR,Amritsar,Punjab,2023-06-24 00:00:00,,MISSING,SUSPENDED,8921.0
MCH2119,Kashyap Ltd,05699,Apparel,individual,Chennai,Tamil Nadu,1690102430,QOGH2854636021780,I,1155.58,MCH2119,Kashyap Ltd,5699.0,CLOTHING,INDIVIDUAL,Chennai,Tamil Nadu,2023-07-23 08:53:50,QOGH2854636021780,ALPHANUMERIC_ACCOUNT,INACTIVE,1155.58
MCH4106,"Ramanathan, Bava and Dasgupta",5912,Pharmacy,PRIVATE_LIMITED,Ludhiana,Punjab,2023-09-23 03:53:36,,INACTIVE,₹902.18,MCH4106,"Ramanathan, Bava And Dasgupta",5912.0,MEDICAL,PRIVATE_LIMITED,Ludhiana,Punjab,2023-09-23 03:53:36,,MISSING,INACTIVE,902.18
MCH8037,Patla-Balakrishnan,4814,phone service,SOLE-PROPRIETOR,Pune,Maharashtra,19/09/2025 04:54 PM,4862107137,Live,₹327.35,MCH8037,Patla-Balakrishnan,4814.0,TELECOM,SOLE_PROPRIETOR,Pune,Maharashtra,2025-09-19 16:54:00,4862107137,NUMERIC_ACCOUNT,ACTIVE,327.35
MCH2627,Gupta and Sons,5699.0,garments,INDIVIDUAL,DELHI,Delhi,01/04/2025 05:51 PM,UVIS7862723743155,ACTIVE,"1,249.33",MCH2627,Gupta And Sons,5699.0,CLOTHING,INDIVIDUAL,Delhi,Delhi,2025-01-04 17:51:00,UVIS7862723743155,ALPHANUMERIC_ACCOUNT,ACTIVE,1249.33
5723,Doctor LLC,,GROCERY_STORE,PRIVATE_LIMITED,Calcutta,West Bengal,2023/04/08,XXXX6555,Enabled,-574.8,MCH5723,Doctor Llc,,GROCERY,PRIVATE_LIMITED,Kolkata,West Bengal,2023-04-08 00:00:00,XXXX6555,MASKED_ACCOUNT,ACTIVE,
mch5408,"Mani, Reddy and Shah",4814,TELECOM,partnership,Mumbai,Maharashtra,1740932304,,ACTIVE,1405.07,MCH5408,"Mani, Reddy And Shah",4814.0,TELECOM,PARTNERSHIP,Mumbai,Maharashtra,2025-03-02 16:18:24,,MISSING,ACTIVE,1405.07
MCH6875,Anand-Bajwa,7011,Hotel,PRIVATE-LIMITED,pune,Maharashtra,06-15-2025,5856572593,ACTIVE,1892.34,MCH6875,Anand-Bajwa,7011.0,HOSPITALITY,PRIVATE_LIMITED,Pune,Maharashtra,2025-06-15 00:00:00,5856572593,NUMERIC_ACCOUNT,ACTIVE,1892.34
MCH9813,Modi Group,5912,chemist,sole_proprietor,kolkata,West Bengal,2023/01/13,NMVQ7058285918265,INACTIVE,3354.47,MCH9813,Modi Group,5912.0,MEDICAL,SOLE_PROPRIETOR,Kolkata,West Bengal,2023-01-13 00:00:00,NMVQ7058285918265,ALPHANUMERIC_ACCOUNT,INACTIVE,3354.47
MCH 8569,Tara Ltd,5812,Food,individual,Lucknow,Uttar Pradesh,2025-11-18 04:42:59,,Enabled,1022.19,MCH8569,Tara Ltd,5812.0,RESTAURANT,INDIVIDUAL,Lucknow,Uttar Pradesh,2025-11-18 04:42:59,,MISSING,ACTIVE,1022.19
MCH8330,"Dhawan, Tella and Rau",MCC-4131,Transportation,PRIVATE-LIMITED,chennai,Tamil Nadu,20/01/2023 08:57 PM,,Live,"INR 1,437.59",MCH8330,"Dhawan, Tella And Rau",,TRANSPORTATION,PRIVATE_LIMITED,Chennai,Tamil Nadu,2023-01-20 20:57:00,,MISSING,ACTIVE,1437.59
mch4614,"Savant, Sur and Sani",05411,kirana,sole_proprietor,Madras,Tamil Nadu,05/03/2023,,Inactive,"Rs. 1,483",MCH4614,"Savant, Sur And Sani",5411.0,GROCERY,SOLE_PROPRIETOR,Chennai,Tamil Nadu,2023-05-03 00:00:00,,MISSING,INACTIVE,1483.0
MCH7165,Kulkarni-Ramanathan,4814,Telecom,Private Limited,Amritsar,Punjab,28/01/2025,8142627827,Live,INR 284.68,MCH7165,Kulkarni-Ramanathan,4814.0,TELECOM,PRIVATE_LIMITED,Amritsar,Punjab,2025-01-28 00:00:00,8142627827,NUMERIC_ACCOUNT,ACTIVE,284.68
MCH-7038,Mannan-Singh,5942,Books,INDIVIDUAL,BLR,Karnataka,25-May-2025,KOWX5085991997722,Closed,Rs. 620,MCH7038,Mannan-Singh,5942.0,BOOKS_STATIONERY,INDIVIDUAL,Bengaluru,Karnataka,2025-05-25 00:00:00,KOWX5085991997722,ALPHANUMERIC_ACCOUNT,INACTIVE,620.0
MCH3625,Singhal Ltd,5812,Restaurants,sole_proprietor,MUMBAI,Maharashtra,2025-10-28 12:02:57,XXXX0908,A,"INR 10,079.36",MCH3625,Singhal Ltd,5812.0,RESTAURANT,SOLE_PROPRIETOR,Mumbai,Maharashtra,2025-10-28 12:02:57,XXXX0908,MASKED_ACCOUNT,ACTIVE,10079.36
mch4690,  Natt-Bhattacharyya  ,5311,Department Stores,PRIVATE-LIMITED,Amritsar,Punjab,,HZVJ1693332420203,Disabled,150.96,MCH4690,Natt-Bhattacharyya,5311.0,DEPARTMENT STORE,PRIVATE_LIMITED,Amritsar,Punjab,,HZVJ1693332420203,ALPHANUMERIC_ACCOUNT,INACTIVE,150.96
MCH 8138,Chaudhuri-Varma,5311,Department Stores,INDIVIDUAL,Chennai,Tamil Nadu,12/05/2025,,A,"Rs. 1,502",MCH8138,Chaudhuri-Varma,5311.0,DEPARTMENT STORE,INDIVIDUAL,Chennai,Tamil Nadu,2025-12-05 00:00:00,,MISSING,ACTIVE,1502.0
MCH8098,"chauhan, magar and parsa",5411,Grocery Stores,PRIVATE-LIMITED,Delhi,Delhi,29/06/2024,0112525902,Active,,MCH8098,"Chauhan, Magar And Parsa",5411.0,GROCERY,PRIVATE_LIMITED,Delhi,Delhi,2024-06-29 00:00:00,0112525902,NUMERIC_ACCOUNT,ACTIVE,
mch8399,"La11a, Wadhwa and Bhardwaj",misc,Restaurants,Private Limited,kolkata,West Bengal,1757104225,XXXX6906,A,"1,773.81",MCH8399,"La11A, Wadhwa And Bhardwaj",,RESTAURANT,PRIVATE_LIMITED,Kolkata,West Bengal,2025-09-05 20:30:25,XXXX6906,MASKED_ACCOUNT,ACTIVE,1773.81
MCH4932,KHOSLA AND SONS,5812,FOOD_SERVICES,SOLE_PROPRIETOR,Jalandhar,Punjab,08/09/2024 02:55 AM,QSCW5400259337785,Closed,340.55,MCH4932,Khosla And Sons,5812.0,RESTAURANT,SOLE_PROPRIETOR,Jalandhar,Punjab,2024-08-09 02:55:00,QSCW5400259337785,ALPHANUMERIC_ACCOUNT,INACTIVE,340.55
MCH9038,DarGroup,5942,Books,SOLE-PROPRIETOR,amritsar,Punjab,2024/02/06,PWGC8781462428260,Enabled,"₹1,037.27",MCH9038,Dargroup,5942.0,BOOKS_STATIONERY,SOLE_PROPRIETOR,Amritsar,Punjab,2024-02-06 00:00:00,PWGC8781462428260,ALPHANUMERIC_ACCOUNT,ACTIVE,1037.27
MCH6862,"Agrawal, Butala and Ravi",5912.0,Medical,private_limited,Bombay,Maharashtra,25/01/2025,,Enabled,"₹1,279.37",MCH6862,"Agrawal, Butala And Ravi",5912.0,MEDICAL,PRIVATE_LIMITED,Mumbai,Maharashtra,2025-01-25 00:00:00,,MISSING,ACTIVE,1279.37
MCH6922,"bassi, dara and dutt",5699,Clothing,private_limited,BLR,Karnataka,2023/04/01,XXXX6999,A,"₹1,736.93",MCH6922,"Bassi, Dara And Dutt",5699.0,CLOTHING,PRIVATE_LIMITED,Bengaluru,Karnataka,2023-04-01 00:00:00,XXXX6999,MASKED_ACCOUNT,ACTIVE,1736.93
MCH 6654,Cheema-Dara,7011,Hotels,partnership,Mumbai,Maharashtra,26/12/2023 12:35 PM,ETTT3125962256169,A,581.25,MCH6654,Cheema-Dara,7011.0,HOSPITALITY,PARTNERSHIP,Mumbai,Maharashtra,2023-12-26 12:35:00,ETTT3125962256169,ALPHANUMERIC_ACCOUNT,ACTIVE,581.25
MCH-2755,"majumdar, ravi and dave",5999,Miscellaneous,partnership,mumbai,Maharashtra,13-Feb-2026,,A,-889.32,MCH2755,"Majumdar, Ravi And Dave",5999.0,MISCELLANEOUS RETAIL,PARTNERSHIP,Mumbai,Maharashtra,2026-02-13 00:00:00,,MISSING,ACTIVE,
MCH5136,Thakur and Sons,4131,Bus/Taxi,Sole Proprietor,Jaipur,Rajasthan,02-10-2025,8466988688,Blocked,2681.3,MCH5136,Thakur And Sons,4131.0,TRANSPORTATION,SOLE_PROPRIETOR,Jaipur,Rajasthan,2025-02-10 00:00:00,8466988688,NUMERIC_ACCOUNT,SUSPENDED,2681.3
4583,Badal Inc,5699,Clothing,PARTNERSHIP,Amritsar,Punjab,2025/07/08,4453438674,Active,2513.6,MCH4583,Badal Inc,5699.0,CLOTHING,PARTNERSHIP,Amritsar,Punjab,2025-07-08 00:00:00,4453438674,NUMERIC_ACCOUNT,ACTIVE,2513.6
MCH1096,Subramanian-Prasad,5699,Fashion,INDIVIDUAL,Hyd,Telangana,1741315310,,Active,"INR 8,373.82",MCH1096,Subramanian-Prasad,5699.0,CLOTHING,INDIVIDUAL,Hyderabad,Telangana,2025-03-07 02:41:50,,MISSING,ACTIVE,8373.82
MCH4090,MittalLLC,4131.0,Transportation,Individual,Dilli,Delhi,03/02/2025 07:44 PM,XXXX8621,Live,,MCH4090,Mittalllc,4131.0,TRANSPORTATION,INDIVIDUAL,Delhi,Delhi,2025-03-02 19:44:00,XXXX8621,MASKED_ACCOUNT,ACTIVE,
MCH6628,Thakur-Kunda,,phone service,PRIVATE_LIMITED,New Delhi,Delhi,13/05/2025 02:37 PM,XXXX4289,ACTIVE,"Rs. 1,718",MCH6628,Thakur-Kunda,,TELECOM,PRIVATE_LIMITED,Delhi,Delhi,2025-05-13 14:37:00,XXXX4289,MASKED_ACCOUNT,ACTIVE,1718.0
MCH2725,Varma-Loke,MCC-5812,FOOD_SERVICES,Partnership,kolkata,West Bengal,1703173721,,Disabled,"₹4,486.37",MCH2725,Varma-Loke,,RESTAURANT,PARTNERSHIP,Kolkata,West Bengal,2023-12-21 15:48:41,,MISSING,INACTIVE,4486.37
MCH3600,Gole and Sons,MCC-4131,Transport,Sole Proprietor,Delhi,Delhi,10/09/2023,,Hold,1548.59,MCH3600,Gole And Sons,,TRANSPORTATION,SOLE_PROPRIETOR,Delhi,Delhi,2023-10-09 00:00:00,,MISSING,SUSPENDED,1548.59
MCH2724,Aggarwal Group,5812,Food,Individual,BLR,Karnataka,,2736138598,Enabled,-7977.75,MCH2724,Aggarwal Group,5812.0,RESTAURANT,INDIVIDUAL,Bengaluru,Karnataka,,2736138598,NUMERIC_ACCOUNT,ACTIVE,
MCH1100,swamy inc,5311,Retail,Partnership,Ludhiana,Punjab,17-Aug-2024,9084083237,Inactive,"2,008.22",MCH1100,Swamy Inc,5311.0,RETAIL,PARTNERSHIP,Ludhiana,Punjab,2024-08-17 00:00:00,9084083237,NUMERIC_ACCOUNT,INACTIVE,2008.22
MCH4153,Shroff Ltd,5999,Retail Other,Sole Proprietor,kolkata,West Bengal,11-07-2025,,ACTIVE,3578.7,MCH4153,Shroff Ltd,5999.0,MISCELLANEOUS RETAIL,SOLE_PROPRIETOR,Kolkata,West Bengal,2025-11-07 00:00:00,,MISSING,ACTIVE,3578.7
MCH5459,Sachdev Ltd,5699,Clothing,sole_proprietor,BLR,Karnataka,,HQPJ1613148200279,Hold,1804.28,MCH5459,Sachdev Ltd,5699.0,CLOTHING,SOLE_PROPRIETOR,Bengaluru,Karnataka,,HQPJ1613148200279,ALPHANUMERIC_ACCOUNT,SUSPENDED,1804.28
MCH8338,"sastry, deo and char",7011,HOTEL_LODGING,individual,MUMBAI,Maharashtra,07-23-2024,,Active,"₹3,821.74",MCH8338,"Sastry, Deo And Char",7011.0,HOSPITALITY,INDIVIDUAL,Mumbai,Maharashtra,2024-07-23 00:00:00,,MISSING,ACTIVE,3821.74
MCH6743,Manne-Prasad,5999,Miscellaneous,INDIVIDUAL,amritsar,Punjab,1752451391,XXXX4125,I,,MCH6743,Manne-Prasad,5999.0,MISCELLANEOUS RETAIL,INDIVIDUAL,Amritsar,Punjab,2025-07-14 00:03:11,XXXX4125,MASKED_ACCOUNT,INACTIVE,
MCH7482,"Bail, Verma and Sur",5699,Clothing,private_limited,Jalandar,Punjab,2024/02/06,,Enabled,249.45,MCH7482,"Bail, Verma And Sur",5699.0,CLOTHING,PRIVATE_LIMITED,Jalandhar,Punjab,2024-02-06 00:00:00,,MISSING,ACTIVE,249.45
MCH9831,"Nayar, Sridhar and Shankar",5411,Grocery,sole_proprietor,bengaluru,Karnataka,05-03-2023,,ACTIVE,2558.5,MCH9831,"Nayar, Sridhar And Shankar",5411.0,GROCERY,SOLE_PROPRIETOR,Bengaluru,Karnataka,2023-05-03 00:00:00,,MISSING,ACTIVE,2558.5
MCH1183,Rajan LLC,5812,FOOD_SERVICES,PRIVATE_LIMITED,bengaluru,Karnataka,02-02-2023,,Active,"1,717.84",MCH1183,Rajan Llc,5812.0,RESTAURANT,PRIVATE_LIMITED,Bengaluru,Karnataka,2023-02-02 00:00:00,,MISSING,ACTIVE,1717.84
MCH3880,Gole and Sons,5999,Retail Other,PARTNERSHIP,Hyderabad,Telangana,02/10/2024,,Enabled,4989.21,MCH3880,Gole And Sons,5999.0,MISCELLANEOUS RETAIL,PARTNERSHIP,Hyderabad,Telangana,2024-02-10 00:00:00,,MISSING,ACTIVE,4989.21
mch1050,Trivedi-Zachariah,5699,Apparel,Sole Proprietor,Jaipur,Rajasthan,01-30-2025,0368449602,Active,"₹2,479.88",MCH1050,Trivedi-Zachariah,5699.0,CLOTHING,SOLE_PROPRIETOR,Jaipur,Rajasthan,2025-01-30 00:00:00,0368449602,NUMERIC_ACCOUNT,ACTIVE,2479.88
mch7088,Prabhu-Agarwal,5311,DEPT_STORE,SOLE_PROPRIETOR,Mumbai,Maharashtra,2025-11-30 13:55:45,1353265918,Closed,5426.05,MCH7088,Prabhu-Agarwal,5311.0,DEPARTMENT STORE,SOLE_PROPRIETOR,Mumbai,Maharashtra,2025-11-30 13:55:45,1353265918,NUMERIC_ACCOUNT,INACTIVE,5426.05
MCH-8436,Sagar PLC,5999,Other,SOLE-PROPRIETOR,Poona,Maharashtra,14/04/2025,6639530850,A,642.69,MCH8436,Sagar Plc,5999.0,OTHER,SOLE_PROPRIETOR,Pune,Maharashtra,2025-04-14 00:00:00,6639530850,NUMERIC_ACCOUNT,ACTIVE,642.69
MCH5360,pillai and sons,5912,chemist,Individual,lucknow,Uttar Pradesh,1746593954,,Enabled,₹745.28,MCH5360,Pillai And Sons,5912.0,MEDICAL,INDIVIDUAL,Lucknow,Uttar Pradesh,2025-05-07 04:59:14,,MISSING,ACTIVE,745.28
MCH 9840,"gara, bedi and dua",5942.0,Stationery,PRIVATE_LIMITED,amritsar,Punjab,09-12-2025,4627903528,ACTIVE,Rs. 369,MCH9840,"Gara, Bedi And Dua",5942.0,BOOKS_STATIONERY,PRIVATE_LIMITED,Amritsar,Punjab,2025-09-12 00:00:00,4627903528,NUMERIC_ACCOUNT,ACTIVE,369.0
MCH7167,"Bir, Kunda and Manne",05942,Stationery,PARTNERSHIP,Hyderabad,Telangana,2023/05/26,DXXE7335968012539,ACTIVE,Rs. 397,MCH7167,"Bir, Kunda And Manne",5942.0,BOOKS_STATIONERY,PARTNERSHIP,Hyderabad,Telangana,2023-05-26 00:00:00,DXXE7335968012539,ALPHANUMERIC_ACCOUNT,ACTIVE,397.0
3520,Jhaveri and Sons,MCC-7011,Hotel,Individual,Bangalore,Karnataka,22-Mar-2023,2637882357,Enabled,"Rs. 1,231",MCH3520,Jhaveri And Sons,,HOSPITALITY,INDIVIDUAL,Bengaluru,Karnataka,2023-03-22 00:00:00,2637882357,NUMERIC_ACCOUNT,ACTIVE,1231.0
MCH3439,"Grewal, Kar and Krishnan",4814,phone service,Partnership,LDH,Punjab,2025/08/08,,I,Rs. 761,MCH3439,"Grewal, Kar And Krishnan",4814.0,TELECOM,PARTNERSHIP,Ludhiana,Punjab,2025-08-08 00:00:00,,MISSING,INACTIVE,761.0
MCH8004,hayre-agate,5999,Miscellaneous,INDIVIDUAL,ASR,Punjab,01/10/2025 08:15 PM,2751341092,Closed,934.62,MCH8004,Hayre-Agate,5999.0,MISCELLANEOUS RETAIL,INDIVIDUAL,Amritsar,Punjab,2025-01-10 20:15:00,2751341092,NUMERIC_ACCOUNT,INACTIVE,934.62
MCH4807,"Dutt, Pandey and Tella",5912,Pharmacies,individual,Madras,Tamil Nadu,2024/05/14,RXUW0906720577178,Enabled,"Rs. 1,458",MCH4807,"Dutt, Pandey And Tella",5912.0,MEDICAL,INDIVIDUAL,Chennai,Tamil Nadu,2024-05-14 00:00:00,RXUW0906720577178,ALPHANUMERIC_ACCOUNT,ACTIVE,1458.0
MCH7428,VOHRA LTD,05311,Department Store,sole_proprietor,Kolkata,West Bengal,,,ACTIVE,"₹1,227.52",MCH7428,Vohra Ltd,5311.0,DEPARTMENT STORE,SOLE_PROPRIETOR,Kolkata,West Bengal,,,MISSING,ACTIVE,1227.52
MCH9431,Madan-Kota,4131,TRAVEL,PRIVATE-LIMITED,Bengaluru,Karnataka,02-05-2023,1678744111,Active,436.79,MCH9431,Madan-Kota,4131.0,TRANSPORTATION,PRIVATE_LIMITED,Bengaluru,Karnataka,2023-02-05 00:00:00,1678744111,NUMERIC_ACCOUNT,ACTIVE,436.79
MCH3887,Pa11a-Sah0ta,7011,Hotel,PARTNERSHIP,Calcutta,West Bengal,2025-11-19 10:50:37,EUVX7549332799238,INACTIVE,1596.95,MCH3887,Pa11A-Sah0Ta,7011.0,HOSPITALITY,PARTNERSHIP,Kolkata,West Bengal,2025-11-19 10:50:37,EUVX7549332799238,ALPHANUMERIC_ACCOUNT,INACTIVE,1596.95
MCH4831,GALA GROUP,5311,Department Store,Sole Proprietor,Poona,Maharashtra,05/05/2025,,A,1889.75,MCH4831,Gala Group,5311.0,DEPARTMENT STORE,SOLE_PROPRIETOR,Pune,Maharashtra,2025-05-05 00:00:00,,MISSING,ACTIVE,1889.75
MCH6683,Pai Inc,5411.0,Grocery,Individual,Madras,Tamil Nadu,29/11/2025 12:42 AM,XSXE7944444672498,Live,-808.55,MCH6683,Pai Inc,5411.0,GROCERY,INDIVIDUAL,Chennai,Tamil Nadu,2025-11-29 00:42:00,XSXE7944444672498,ALPHANUMERIC_ACCOUNT,ACTIVE,
MCH-2199,Subramanian Inc,5311,Department Stores,PRIVATE-LIMITED,Bangalore,Karnataka,01-14-2024,,S,369.25,MCH2199,Subramanian Inc,5311.0,DEPARTMENT STORE,PRIVATE_LIMITED,Bengaluru,Karnataka,2024-01-14 00:00:00,,MISSING,SUSPENDED,369.25
MCH8481,"Dixit,GeraandGara",4131,Bus/Taxi,Sole Proprietor,JPR,Rajasthan,,COTV7157526007969,Live,"₹1,730.88",MCH8481,"Dixit,Geraandgara",4131.0,TRANSPORTATION,SOLE_PROPRIETOR,Jaipur,Rajasthan,,COTV7157526007969,ALPHANUMERIC_ACCOUNT,ACTIVE,1730.88
mch2047,"KALITA, NAGARAJAN AND JOSHI",5999,Misc Retail,INDIVIDUAL,Pune,Maharashtra,07-Jul-2024,8653452097,Closed,341.63,MCH2047,"Kalita, Nagarajan And Joshi",5999.0,MISCELLANEOUS RETAIL,INDIVIDUAL,Pune,Maharashtra,2024-07-07 00:00:00,8653452097,NUMERIC_ACCOUNT,INACTIVE,341.63
MCH-6036,chhabra group,MCC-5699,Fashion,sole_proprietor,ASR,Punjab,01-10-2024,XXXX4226,Active,,MCH6036,Chhabra Group,,CLOTHING,SOLE_PROPRIETOR,Amritsar,Punjab,2024-01-10 00:00:00,XXXX4226,MASKED_ACCOUNT,ACTIVE,
MCH6431,"batra, pant and devan",7011,Hotels,Partnership,Bengaluru,Karnataka,2026/01/31,XXXX1013,Inactive,"Rs. 1,564",MCH6431,"Batra, Pant And Devan",7011.0,HOSPITALITY,PARTNERSHIP,Bengaluru,Karnataka,2026-01-31 00:00:00,XXXX1013,MASKED_ACCOUNT,INACTIVE,1564.0
MCH9800,"Om, Rana and Bhatti",MCC-5311,DEPT_STORE,Partnership,Hyderabad,Telangana,,XXXX5409,Enabled,,MCH9800,"Om, Rana And Bhatti",,DEPARTMENT STORE,PARTNERSHIP,Hyderabad,Telangana,,XXXX5409,MASKED_ACCOUNT,ACTIVE,
MCH6527,"Lalla, Bhandari and Mane",5411,Grocery Stores,SOLE_PROPRIETOR,Pune,Maharashtra,07-09-2025,AWSX7915320511081,Active,-1832.42,MCH6527,"Lalla, Bhandari And Mane",5411.0,GROCERY,SOLE_PROPRIETOR,Pune,Maharashtra,2025-07-09 00:00:00,AWSX7915320511081,ALPHANUMERIC_ACCOUNT,ACTIVE,
MCH8920,"Parekh, Srivastava and Choudhury",MCC-5311,Department Store,PRIVATE-LIMITED,DELHI,Delhi,15/12/2023,XXXX5523,Enabled,19788.99,MCH8920,"Parekh, Srivastava And Choudhury",,DEPARTMENT STORE,PRIVATE_LIMITED,Delhi,Delhi,2023-12-15 00:00:00,XXXX5523,MASKED_ACCOUNT,ACTIVE,19788.99
MCH5516,Muni LLC,5699,CLOTHS,Individual,kolkata,West Bengal,1763385312,,Active,"Rs. 1,139",MCH5516,Muni Llc,5699.0,CLOTHING,INDIVIDUAL,Kolkata,West Bengal,2025-11-17 13:15:12,,MISSING,ACTIVE,1139.0
MCH6559,"Master, Dutta and Dash",5999,Misc Retail,individual,LDH,Punjab,12-May-2024,,ACTIVE,Rs. 521,MCH6559,"Master, Dutta And Dash",5999.0,MISCELLANEOUS RETAIL,INDIVIDUAL,Ludhiana,Punjab,2024-05-12 00:00:00,,MISSING,ACTIVE,521.0
MCH9845,Misra-Varghese,5912.0,Pharmacies,sole_proprietor,ludhiana,Punjab,30-Dec-2025,,Live,186.59,MCH9845,Misra-Varghese,5912.0,MEDICAL,SOLE_PROPRIETOR,Ludhiana,Punjab,2025-12-30 00:00:00,,MISSING,ACTIVE,186.59
MCH3964,"Bala, Chanda and Loyal",5942,books,partnership,JPR,Rajasthan,2023/09/05,CFOS0283411374388,Inactive,2002.33,MCH3964,"Bala, Chanda And Loyal",5942.0,BOOKS_STATIONERY,PARTNERSHIP,Jaipur,Rajasthan,2023-09-05 00:00:00,CFOS0283411374388,ALPHANUMERIC_ACCOUNT,INACTIVE,2002.33
MCH8953,Narayan-Uppal,5912,Pharmacy,PRIVATE-LIMITED,LDH,Punjab,28/06/2025 10:02 AM,AXNQ2993996148384,ACTIVE,2726.98,MCH8953,Narayan-Uppal,5912.0,MEDICAL,PRIVATE_LIMITED,Ludhiana,Punjab,2025-06-28 10:02:00,AXNQ2993996148384,ALPHANUMERIC_ACCOUNT,ACTIVE,2726.98
MCH8750,NAIR LTD,5699,Fashion,Individual,JPR,Rajasthan,2024/03/22,,Enabled,"Rs. 3,874",MCH8750,Nair Ltd,5699.0,CLOTHING,INDIVIDUAL,Jaipur,Rajasthan,2024-03-22 00:00:00,,MISSING,ACTIVE,3874.0
mch3086,Nori-Mishra,5912,chemist,sole_proprietor,kolkata,West Bengal,05-20-2023,,Inactive,1788.09,MCH3086,Nori-Mishra,5912.0,MEDICAL,SOLE_PROPRIETOR,Kolkata,West Bengal,2023-05-20 00:00:00,,MISSING,INACTIVE,1788.09
MCH4990,"Ramakrishnan, Dey and Thakkar",5411,GROCERY_STORE,private_limited,Mumbai,Maharashtra,,OWGO7691795560125,A,,MCH4990,"Ramakrishnan, Dey And Thakkar",5411.0,GROCERY,PRIVATE_LIMITED,Mumbai,Maharashtra,,OWGO7691795560125,ALPHANUMERIC_ACCOUNT,ACTIVE,
MCH4794,borra-dutt,07011,Hotels,PRIVATE-LIMITED,JPR,Rajasthan,19/09/2024 10:25 PM,XRGH9133437458010,Active,"₹1,006.04",MCH4794,Borra-Dutt,7011.0,HOSPITALITY,PRIVATE_LIMITED,Jaipur,Rajasthan,2024-09-19 22:25:00,XRGH9133437458010,ALPHANUMERIC_ACCOUNT,ACTIVE,1006.04
